headers,moves,lichess_id,white_elo,black_elo,ECO,opening_name,event,player_color,score
"{'_tag_roster': {'Event': 'Rated Blitz game', 'Site': 'https://lichess.org/5VE8dowl', 'Date': '2023.03.30', 'Round': '?', 'White': 'Lisetto78', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2023.03.30', 'UTCTime': '10:45:52', 'WhiteElo': '1751', 'BlackElo': '1773', 'WhiteRatingDiff': '-6', 'BlackRatingDiff': '+11', 'Variant': 'Standard', 'TimeControl': '180+2', 'ECO': 'C50', 'Opening': 'Italian Game: Giuoco Piano', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'e1g1', 'g8f6', 'f1e1', 'd7d6', 'h2h3', 'c8e6', 'c4b5', 'd8d7', 'c2c3', 'a7a6', 'b5a4', 'e8g8', 'd2d4', 'e5d4', 'c3d4', 'b7b5', 'a4c2', 'c5b4', 'c1d2', 'b4d2', 'd1d2', 'd6d5', 'e4e5', 'f6e8']",https://lichess.org/5VE8dowl,1751.0,1773.0,C50,Italian Game: Giuoco Piano,Rated Blitz game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Blitz game', 'Site': 'https://lichess.org/OuvURt4R', 'Date': '2023.03.30', 'Round': '?', 'White': 'stasik546', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2023.03.30', 'UTCTime': '10:09:26', 'WhiteElo': '1735', 'BlackElo': '1788', 'WhiteRatingDiff': '+7', 'BlackRatingDiff': '-15', 'Variant': 'Standard', 'TimeControl': '180+2', 'ECO': 'C44', 'Opening': 'Scotch Game: GÃ¶ring Gambit, Bardeleben Variation', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'd2d4', 'e5d4', 'c2c3', 'd4c3', 'b1c3', 'f8b4', 'f1c4', 'g8f6', 'e4e5', 'f6g4', 'c4f7', 'e8f7', 'f3g5', 'f7f8', 'd1g4', 'b4c3', 'b2c3', 'd8e7', 'e1g1', 'h7h6', 'g4h5', 'c6e5', 'f1e1', 'd7d6', 'f2f4', 'e7e8']",https://lichess.org/OuvURt4R,1735.0,1788.0,C44,"Scotch Game: Göring Gambit, Bardeleben Variation",Rated Blitz game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Blitz game', 'Site': 'https://lichess.org/GM6X1MiT', 'Date': '2023.03.30', 'Round': '?', 'White': 'Apendra', 'Black': 'vKai', 'Result': '1/2-1/2'}, '_others': {'UTCDate': '2023.03.30', 'UTCTime': '09:08:39', 'WhiteElo': '1789', 'BlackElo': '1747', 'WhiteRatingDiff': '-1', 'BlackRatingDiff': '+1', 'Variant': 'Standard', 'TimeControl': '180+2', 'ECO': 'B15', 'Opening': 'Caro-Kann Defense: Campomanes Attack', 'Termination': 'Normal'}}","['e2e4', 'c7c6', 'b1c3', 'd7d5', 'd2d4', 'g8f6', 'e4e5', 'f6e4', 'g1f3', 'c8g4', 'f1d3', 'e4c3', 'b2c3', 'b8d7', 'h2h3', 'g4h5', 'e1g1', 'a7a5', 'c1a3', 'b7b5', 'd3e2', 'e7e6', 'f3h2', 'h5e2', 'd1e2', 'f8a3', 'e2f3', 'e8g8', 'c3c4', 'b5c4']",https://lichess.org/GM6X1MiT,1789.0,1747.0,B15,Caro-Kann Defense: Campomanes Attack,Rated Blitz game,White,0.5
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/B1UrDWcC', 'Date': '2023.03.29', 'Round': '?', 'White': 'Maxxum1996', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2023.03.29', 'UTCTime': '14:25:31', 'WhiteElo': '1631', 'BlackElo': '1602', 'WhiteRatingDiff': '+5', 'BlackRatingDiff': '-6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C44', 'Opening': 'Scotch Game: Lolli Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'd2d4', 'e5d4', 'f3d4', 'c6d4', 'd1d4', 'd8f6', 'c1e3', 'd7d6', 'b1c3', 'c7c5', 'd4f6', 'g8f6', 'e1c1', 'f8e7', 'e3f4', 'c8e6', 'f4d6', 'e7d6', 'd1d6', 'a8d8', 'd6d8', 'e8d8', 'f1b5', 'd8c7', 'h1d1', 'a7a6']",https://lichess.org/B1UrDWcC,1631.0,1602.0,C44,Scotch Game: Lolli Variation,Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Blitz game', 'Site': 'https://lichess.org/T5EWtYBV', 'Date': '2023.03.29', 'Round': '?', 'White': 'BlackWhite07', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2023.03.29', 'UTCTime': '14:02:08', 'WhiteElo': '1711', 'BlackElo': '1778', 'WhiteRatingDiff': '-35', 'BlackRatingDiff': '+11', 'Variant': 'Standard', 'TimeControl': '180+2', 'ECO': 'D02', 'Opening': ""Queen's Pawn Game: Chigorin Variation"", 'Termination': 'Normal'}}","['g1f3', 'b8c6', 'd2d4', 'd7d5', 'g2g3', 'c8f5', 'f1g2', 'e7e6', 'e1g1', 'g8f6', 'c2c4', 'f8b4', 'a2a3', 'b4d6', 'c4c5', 'd6e7', 'b2b4', 'a7a6', 'f3h4', 'f5b1', 'a1b1', 'f6g4', 'h4f3', 'b7b6', 'h2h3', 'g4f6', 'c5b6', 'c7b6', 'd1a4', 'b6b5']",https://lichess.org/T5EWtYBV,1711.0,1778.0,D02,Queen's Pawn Game: Chigorin Variation,Rated Blitz game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/1lzSotvH', 'Date': '2023.03.29', 'Round': '?', 'White': 'Apendra', 'Black': 'Ricee_Bowll', 'Result': '0-1'}, '_others': {'UTCDate': '2023.03.29', 'UTCTime': '13:56:20', 'WhiteElo': '1609', 'BlackElo': '1631', 'WhiteRatingDiff': '-7', 'BlackRatingDiff': '+5', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'D00', 'Opening': ""Blackmar-Diemer Gambit Declined: O'Kelly Defense"", 'Termination': 'Time forfeit'}}","['e2e4', 'c7c6', 'f2f3', 'd7d5', 'd2d4', 'g8f6', 'b1c3', 'd5e4', 'f3e4', 'c8g4', 'f1e2', 'g4e2', 'g1e2', 'e7e6', 'e1g1', 'f8b4', 'c1g5', 'c6c5', 'g5f6', 'g7f6', 'd4c5', 'b4c5', 'g1h1', 'h8g8', 'd1d8', 'e8d8', 'f1f6', 'c5d6', 'a1d1', 'd8e7']",https://lichess.org/1lzSotvH,1609.0,1631.0,D00,Blackmar-Diemer Gambit Declined: O'Kelly Defense,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Blitz game', 'Site': 'https://lichess.org/09RSYNMF', 'Date': '2023.03.29', 'Round': '?', 'White': 'Apendra', 'Black': 'Rajasekaran-Kanchi', 'Result': '0-1'}, '_others': {'UTCDate': '2023.03.29', 'UTCTime': '11:41:20', 'WhiteElo': '1793', 'BlackElo': '1792', 'WhiteRatingDiff': '-15', 'BlackRatingDiff': '+6', 'Variant': 'Standard', 'TimeControl': '180+2', 'ECO': 'C50', 'Opening': 'Italian Game: Giuoco Pianissimo, Canal Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'b1c3', 'b8c6', 'f1c4', 'g8f6', 'g1f3', 'f8c5', 'd2d3', 'd7d6', 'c1g5', 'c8g4', 'h2h3', 'g4f3', 'd1f3', 'c6d4', 'f3d1', 'c7c6', 'c3e2', 'e8g8', 'e2d4', 'e5d4', 'd1f3', 'd8a5', 'g5d2', 'c5b4', 'f3e2', 'd6d5', 'c4b3', 'd5e4']",https://lichess.org/09RSYNMF,1793.0,1792.0,C50,"Italian Game: Giuoco Pianissimo, Canal Variation",Rated Blitz game,White,0.0
"{'_tag_roster': {'Event': 'Rated Blitz game', 'Site': 'https://lichess.org/fPQDGRII', 'Date': '2023.03.29', 'Round': '?', 'White': 'Apendra', 'Black': 'valsaraj', 'Result': '1-0'}, '_others': {'UTCDate': '2023.03.29', 'UTCTime': '11:37:37', 'WhiteElo': '1778', 'BlackElo': '1774', 'WhiteRatingDiff': '+15', 'BlackRatingDiff': '-5', 'Variant': 'Standard', 'TimeControl': '180+2', 'ECO': 'B01', 'Opening': 'Scandinavian Defense: Valencian Variation', 'Termination': 'Normal'}}","['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5d8', 'g1f3', 'c8f5', 'f1c4', 'e7e6', 'd2d3', 'b8c6', 'c1f4', 'a7a6', 'h2h3', 'f8d6', 'f4d6', 'd8d6', 'e1g1', 'g8f6', 'f1e1', 'e8c8', 'a2a3', 'h7h6', 'b2b4', 'c6d4', 'b4b5', 'd4f3', 'd1f3', 'a6b5']",https://lichess.org/fPQDGRII,1778.0,1774.0,B01,Scandinavian Defense: Valencian Variation,Rated Blitz game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/OVZTlTwl', 'Date': '2023.03.29', 'Round': '?', 'White': 'KJUGRANDMASTER', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2023.03.29', 'UTCTime': '08:19:28', 'WhiteElo': '1609', 'BlackElo': '1617', 'WhiteRatingDiff': '+6', 'BlackRatingDiff': '-8', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A01', 'Opening': 'Nimzo-Larsen Attack: Modern Variation', 'Termination': 'Normal'}}","['b2b3', 'e7e5', 'c1b2', 'b8c6', 'd2d3', 'f8c5', 'c2c3', 'g8f6', 'b1d2', 'd7d6', 'e2e3', 'a7a6', 'd3d4', 'e5d4', 'c3d4', 'c5b4', 'g1f3', 'f6e4', 'a2a3', 'b4a5', 'b3b4', 'a5b6', 'd2e4', 'c8g4', 'e4d2', 'e8g8', 'f1e2', 'a6a5', 'b4b5', 'c6e7']",https://lichess.org/OVZTlTwl,1609.0,1617.0,A01,Nimzo-Larsen Attack: Modern Variation,Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Blitz game', 'Site': 'https://lichess.org/UqJJUiRG', 'Date': '2023.03.29', 'Round': '?', 'White': 'weits', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2023.03.29', 'UTCTime': '08:14:41', 'WhiteElo': '1834', 'BlackElo': '1792', 'WhiteRatingDiff': '+5', 'BlackRatingDiff': '-14', 'Variant': 'Standard', 'TimeControl': '180+2', 'ECO': 'C44', 'Opening': 'Scotch Game: Lolli Variation', 'Termination': 'Normal'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'd2d4', 'e5d4', 'f3d4', 'c6d4', 'd1d4', 'd8f6', 'e4e5', 'f6b6', 'd4b6', 'a7b6', 'b1c3', 'g8e7', 'c1d2', 'e7g6', 'f2f4', 'f8b4', 'g2g3', 'e8g8', 'c3b5', 'b4d2', 'e1d2', 'c7c6', 'b5d6', 'f7f6', 'f1c4', 'g8h8']",https://lichess.org/UqJJUiRG,1834.0,1792.0,C44,Scotch Game: Lolli Variation,Rated Blitz game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/6ut90m5S', 'Date': '2023.03.28', 'Round': '?', 'White': 'Apendra', 'Black': 'aleksandar82', 'Result': '0-1'}, '_others': {'UTCDate': '2023.03.28', 'UTCTime': '14:23:11', 'WhiteElo': '1625', 'BlackElo': '1600', 'WhiteRatingDiff': '-8', 'BlackRatingDiff': '+6', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B22', 'Opening': 'Sicilian Defense: Alapin Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'c7c5', 'c2c3', 'd7d6', 'd2d4', 'c5d4', 'c3d4', 'a7a6', 'g1f3', 'g7g6', 'b1c3', 'f8g7', 'c1g5', 'b7b5', 'a2a3', 'f7f6', 'g5e3', 'e7e5', 'd4d5', 'b8d7', 'f1e2', 'g8e7', 'd1d2', 'e8g8', 'e3h6', 'f6f5', 'h6g7', 'g8g7', 'e4f5', 'e7f5']",https://lichess.org/6ut90m5S,1625.0,1600.0,B22,Sicilian Defense: Alapin Variation,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/rGJYcNay', 'Date': '2023.03.27', 'Round': '?', 'White': 'Apendra', 'Black': 'Fabi9878', 'Result': '0-1'}, '_others': {'UTCDate': '2023.03.27', 'UTCTime': '19:19:22', 'WhiteElo': '1635', 'BlackElo': '1532', 'WhiteRatingDiff': '-10', 'BlackRatingDiff': '+7', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C25', 'Opening': 'Vienna Game: Max Lange Defense', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'b1c3', 'b8c6', 'f1c4', 'd7d6', 'g1f3', 'g8f6', 'd2d3', 'h7h6', 'h2h3', 'f8e7', 'a2a3', 'e8g8', 'c3d5', 'c8e6', 'd5e7', 'd8e7', 'c4e6', 'f7e6', 'e1g1', 'd6d5', 'e4d5', 'e6d5', 'f1e1', 'a8d8', 'c1d2', 'e7d6', 'd2c3', 'f8e8']",https://lichess.org/rGJYcNay,1635.0,1532.0,C25,Vienna Game: Max Lange Defense,Rated Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Casual Bullet game', 'Site': 'https://lichess.org/HM4cBQMh', 'Date': '2023.03.27', 'Round': '?', 'White': 'le_moustache', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2023.03.27', 'UTCTime': '14:43:46', 'WhiteElo': '1456', 'BlackElo': '1635', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A85', 'Opening': ""Dutch Defense: Queen's Knight Variation"", 'Termination': 'Time forfeit'}}","['d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'e7e6', 'g1f3', 'f8b4', 'c1g5', 'h7h6', 'g5f6', 'd8f6', 'e2e3', 'e8g8', 'f1e2', 'b7b6', 'd1c2', 'b4c3', 'c2c3', 'c8b7', 'f3e5', 'f8d8', 'e1g1', 'd7d6', 'e5f3', 'd8e8', 'f1d1', 'b8d7', 'd4d5', 'e6d5']",https://lichess.org/HM4cBQMh,1456.0,1635.0,A85,Dutch Defense: Queen's Knight Variation,Casual Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Casual Bullet game', 'Site': 'https://lichess.org/yOUUDhbl', 'Date': '2023.03.27', 'Round': '?', 'White': 'Apendra', 'Black': 'le_moustache', 'Result': '0-1'}, '_others': {'UTCDate': '2023.03.27', 'UTCTime': '14:41:32', 'WhiteElo': '1635', 'BlackElo': '1456', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B12', 'Opening': 'Caro-Kann Defense: MarÃ³czy Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'c7c6', 'f2f3', 'd7d5', 'd2d4', 'd5e4', 'f3e4', 'e7e5', 'g1f3', 'c8g4', 'c2c3', 'g8f6', 'b1d2', 'f8e7', 'h2h3', 'g4h5', 'd4e5', 'f6d7', 'f1e2', 'e8g8', 'e1g1', 'h5f3', 'd2f3', 'd7e5', 'f3e5', 'd8d1', 'f1d1', 'e7f6', 'e5g4', 'b8a6']",https://lichess.org/yOUUDhbl,1635.0,1456.0,B12,Caro-Kann Defense: Maróczy Variation,Casual Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Casual Bullet game', 'Site': 'https://lichess.org/9g6Fy448', 'Date': '2023.03.27', 'Round': '?', 'White': 'le_moustache', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2023.03.27', 'UTCTime': '14:37:42', 'WhiteElo': '1456', 'BlackElo': '1635', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A83', 'Opening': 'Dutch Defense: Staunton Gambit', 'Termination': 'Time forfeit'}}","['d2d4', 'f7f5', 'e2e4', 'f5e4', 'b1c3', 'g8f6', 'c1g5', 'g7g6', 'g5f6', 'e7f6', 'c3e4', 'd7d5', 'e4g3', 'f8g7', 'g1f3', 'e8g8', 'f1e2', 'b8c6', 'e1g1', 'c8g4', 'c2c4', 'g4f3', 'e2f3', 'd5c4', 'a1c1', 'f6f5', 'd4d5', 'c6d4', 'c1c4', 'd4f3']",https://lichess.org/9g6Fy448,1456.0,1635.0,A83,Dutch Defense: Staunton Gambit,Casual Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Casual Bullet game', 'Site': 'https://lichess.org/wbP0qwcy', 'Date': '2023.03.27', 'Round': '?', 'White': 'Apendra', 'Black': 'le_moustache', 'Result': '1-0'}, '_others': {'UTCDate': '2023.03.27', 'UTCTime': '14:35:04', 'WhiteElo': '1635', 'BlackElo': '1456', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B12', 'Opening': 'Caro-Kann Defense: MarÃ³czy Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'c7c6', 'f2f3', 'd7d5', 'd2d4', 'd5e4', 'f3e4', 'e7e5', 'g1f3', 'c8g4', 'h2h3', 'g4h5', 'f1e2', 'b8d7', 'b1c3', 'g8f6', 'c1g5', 'f8e7', 'd4e5', 'd7e5', 'g5f6', 'e7f6', 'e1g1', 'e8g8', 'f3e5', 'f6e5', 'e2h5', 'd8g5', 'd1g4', 'g5e3']",https://lichess.org/wbP0qwcy,1635.0,1456.0,B12,Caro-Kann Defense: Maróczy Variation,Casual Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Correspondence game', 'Site': 'https://lichess.org/PXpIvydz', 'Date': '2023.03.27', 'Round': '?', 'White': 'Apendra', 'Black': 'le_moustache', 'Result': '0-1'}, '_others': {'UTCDate': '2023.03.27', 'UTCTime': '14:31:09', 'WhiteElo': '1500', 'BlackElo': '1500', 'WhiteRatingDiff': '-242', 'BlackRatingDiff': '+241', 'Variant': 'Standard', 'TimeControl': '-', 'ECO': 'B12', 'Opening': 'Caro-Kann Defense: MarÃ³czy Variation', 'Termination': 'Normal'}}","['e2e4', 'c7c6', 'f2f3', 'd7d5', 'd2d4', 'e7e5', 'b1c3', 'e5d4', 'd1d4', 'g8f6', 'e4e5', 'f6d7', 'g1e2', 'f8c5', 'd4f4', 'e8g8', 'e2d4', 'f8e8', 'f1d3', 'd7e5', 'd4f5', 'e5d3', 'e1d2', 'd3f4']",https://lichess.org/PXpIvydz,1500.0,1500.0,B12,Caro-Kann Defense: Maróczy Variation,Rated Correspondence game,White,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/XiE7AJW6', 'Date': '2023.03.27', 'Round': '?', 'White': 'tazzz23', 'Black': 'Apendra', 'Result': '1-0'}, '_others': {'UTCDate': '2023.03.27', 'UTCTime': '14:27:46', 'WhiteElo': '1654', 'BlackElo': '1642', 'WhiteRatingDiff': '+5', 'BlackRatingDiff': '-7', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'D08', 'Opening': ""Queen's Gambit Declined: Albin Countergambit"", 'Termination': 'Time forfeit'}}","['d2d4', 'd7d5', 'c2c4', 'e7e5', 'g1f3', 'd5c4', 'f3e5', 'f8b4', 'c1d2', 'd8d4', 'e5f3', 'd4b2', 'd2b4', 'b2b4', 'b1d2', 'c4c3', 'd2b3', 'b8c6', 'a1b1', 'c8f5', 'b1c1', 'c3c2', 'd1d2', 'b4d2', 'b3d2', 'e8c8', 'f3h4', 'f5g6', 'h4g6', 'h7g6']",https://lichess.org/XiE7AJW6,1654.0,1642.0,D08,Queen's Gambit Declined: Albin Countergambit,Rated Bullet game,Black,0.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/hN62UlAZ', 'Date': '2023.03.27', 'Round': '?', 'White': 'Apendra', 'Black': 'hithereguys', 'Result': '1-0'}, '_others': {'UTCDate': '2023.03.27', 'UTCTime': '13:35:18', 'WhiteElo': '1635', 'BlackElo': '1613', 'WhiteRatingDiff': '+7', 'BlackRatingDiff': '-5', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C25', 'Opening': 'Vienna Game: Stanley Variation, Meitner-Mieses Gambit', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'b1c3', 'b8c6', 'f1c4', 'f8c5', 'd1g4', 'd8f6', 'c3d5', 'f6f2', 'e1d1', 'c6a5', 'g1h3', 'f2d4', 'd5c7', 'e8d8', 'c7a8', 'a5c4', 'g4g7', 'c4e3', 'd1e2', 'd4c4', 'd2d3', 'c4c2', 'e2f3', 'c2g2', 'g7g2', 'e3g2', 'f3g2', 'g8f6']",https://lichess.org/hN62UlAZ,1635.0,1613.0,C25,"Vienna Game: Stanley Variation, Meitner-Mieses Gambit",Rated Bullet game,White,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/OeNrwFnI', 'Date': '2023.03.27', 'Round': '?', 'White': 'hithereguys', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2023.03.27', 'UTCTime': '13:33:13', 'WhiteElo': '1619', 'BlackElo': '1626', 'WhiteRatingDiff': '-6', 'BlackRatingDiff': '+9', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'C50', 'Opening': 'Italian Game: Giuoco Pianissimo, Canal Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'b1c3', 'g8f6', 'd2d3', 'd7d6', 'c1g5', 'h7h6', 'g5f6', 'd8f6', 'c3d5', 'f6d8', 'e1g1', 'c8g4', 'h2h3', 'g4h5', 'c2c3', 'c6e7', 'd5e7', 'd8e7', 'd3d4', 'e5d4', 'c3d4', 'h5f3', 'd1f3', 'c5d4']",https://lichess.org/OeNrwFnI,1619.0,1626.0,C50,"Italian Game: Giuoco Pianissimo, Canal Variation",Rated Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Blitz game', 'Site': 'https://lichess.org/AnRQ2eBE', 'Date': '2023.03.27', 'Round': '?', 'White': 'Apendra', 'Black': 'emilioho3030', 'Result': '0-1'}, '_others': {'UTCDate': '2023.03.27', 'UTCTime': '12:25:50', 'WhiteElo': '1805', 'BlackElo': '1881', 'WhiteRatingDiff': '-13', 'BlackRatingDiff': '+5', 'Variant': 'Standard', 'TimeControl': '180+2', 'ECO': 'B12', 'Opening': 'Caro-Kann Defense: MarÃ³czy Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'c7c6', 'f2f3', 'd7d5', 'd2d4', 'd5e4', 'f3e4', 'e7e5', 'g1f3', 'c8g4', 'c2c3', 'g8f6', 'c1g5', 'e5d4', 'c3d4', 'f8b4', 'b1c3', 'b8d7', 'e4e5', 'h7h6', 'e5f6', 'h6g5', 'f6g7', 'h8g8', 'f1c4', 'g8g7', 'e1g1', 'd8a5', 'f1e1', 'e8d8']",https://lichess.org/AnRQ2eBE,1805.0,1881.0,B12,Caro-Kann Defense: Maróczy Variation,Rated Blitz game,White,0.0
"{'_tag_roster': {'Event': 'Casual Bullet game', 'Site': 'https://lichess.org/J8DOeZkX', 'Date': '2023.03.27', 'Round': '?', 'White': 'le_moustache', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2023.03.27', 'UTCTime': '11:24:53', 'WhiteElo': '1468', 'BlackElo': '1626', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A82', 'Opening': 'Dutch Defense: Staunton Gambit Accepted', 'Termination': 'Normal'}}","['d2d4', 'f7f5', 'e2e4', 'f5e4', 'd1h5', 'g7g6', 'h5g4', 'g8f6', 'c1g5', 'f6g4']",https://lichess.org/J8DOeZkX,1468.0,1626.0,A82,Dutch Defense: Staunton Gambit Accepted,Casual Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Casual Bullet game', 'Site': 'https://lichess.org/fr1bRETo', 'Date': '2023.03.27', 'Round': '?', 'White': 'Apendra', 'Black': 'le_moustache', 'Result': '0-1'}, '_others': {'UTCDate': '2023.03.27', 'UTCTime': '11:22:34', 'WhiteElo': '1626', 'BlackElo': '1468', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'B12', 'Opening': 'Caro-Kann Defense: MarÃ³czy Variation', 'Termination': 'Time forfeit'}}","['e2e4', 'c7c6', 'd2d4', 'd7d5', 'f2f3', 'g8f6', 'b1c3', 'e7e6', 'e4e5', 'f6d7', 'f1d3', 'c6c5', 'c1e3', 'b8c6', 'd3b5', 'a7a6', 'b5c6', 'b7c6', 'd4c5', 'f8c5', 'e3c5', 'd7c5', 'g1e2', 'c8b7', 'e1g1', 'e8g8', 'f3f4', 'c5e4', 'c3e4', 'd5e4']",https://lichess.org/fr1bRETo,1626.0,1468.0,B12,Caro-Kann Defense: Maróczy Variation,Casual Bullet game,White,0.0
"{'_tag_roster': {'Event': 'Casual Bullet game', 'Site': 'https://lichess.org/MbkHtf7B', 'Date': '2023.03.27', 'Round': '?', 'White': 'le_moustache', 'Black': 'Apendra', 'Result': '0-1'}, '_others': {'UTCDate': '2023.03.27', 'UTCTime': '11:20:12', 'WhiteElo': '1468', 'BlackElo': '1626', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'D08', 'Opening': ""Queen's Gambit Declined: Albin Countergambit, Normal Line"", 'Termination': 'Time forfeit'}}","['d2d4', 'd7d5', 'c2c4', 'e7e5', 'd4e5', 'd5d4', 'g1f3', 'b8c6', 'a2a3', 'g8e7', 'c1f4', 'e7g6', 'f4g3', 'c8g4', 'b1d2', 'g4f3', 'g2f3', 'c6e5', 'f1g2', 'e5c4', 'd2c4', 'f8d6', 'e1g1', 'd6g3', 'f2g3', 'e8g8', 'f3f4', 'd8f6', 'a1b1', 'c7c6']",https://lichess.org/MbkHtf7B,1468.0,1626.0,D08,"Queen's Gambit Declined: Albin Countergambit, Normal Line",Casual Bullet game,Black,1.0
"{'_tag_roster': {'Event': 'Rated Bullet game', 'Site': 'https://lichess.org/UkUGEi5Y', 'Date': '2023.03.03', 'Round': '?', 'White': 'da_kleckna', 'Black': 'Apendra', 'Result': '1/2-1/2'}, '_others': {'UTCDate': '2023.03.03', 'UTCTime': '19:48:14', 'WhiteElo': '1645', 'BlackElo': '1626', 'WhiteRatingDiff': '+0', 'BlackRatingDiff': '+0', 'Variant': 'Standard', 'TimeControl': '60+0', 'ECO': 'A80', 'Opening': 'Dutch Defense: Raphael Variation', 'Termination': 'Time forfeit'}}","['d2d4', 'f7f5', 'b1c3', 'g7g6', 'c1f4', 'g8f6', 'c3b5', 'd7d6', 'e2e3', 'a7a6', 'b5c3', 'f8g7', 'g1f3', 'e8g8', 'f1e2', 'b8c6', 'e1g1', 'f8e8', 'd1d2', 'e7e5', 'd4e5', 'd6e5', 'f4g5', 'e5e4', 'd2d8', 'e8d8', 'f3d2', 'h7h6', 'a1d1', 'c8e6']",https://lichess.org/UkUGEi5Y,1645.0,1626.0,A80,Dutch Defense: Raphael Variation,Rated Bullet game,Black,0.5
