lichess_id,url,fen,pgn,accuracy,evaluation,ECO,opening_name,player_color,score
https://lichess.org/Sku3bhOY,https://lichess.org/Sku3bhOY#15,r2qkb1r/1pp2ppp/p1B1bn2/3p4/3P4/2N2N2/PPP2PPP/R1BQ1RK1 b kq - 0 8,b5c6,75,121,C00,French Defense: Queen's Knight,White,1.0
https://lichess.org/Sku3bhOY,https://lichess.org/Sku3bhOY#16,r2qkb1r/2p2ppp/p1p1bn2/3p4/3P4/2N2N2/PPP2PPP/R1BQ1RK1 w kq - 0 9,b7c6,75,85,C00,French Defense: Queen's Knight,White,1.0
https://lichess.org/Sku3bhOY,https://lichess.org/Sku3bhOY#17,r2qkb1r/2p2ppp/p1p1bn2/3p2B1/3P4/2N2N2/PPP2PPP/R2Q1RK1 b kq - 1 9,c1g5,50,25,C00,French Defense: Queen's Knight,White,1.0
https://lichess.org/Sku3bhOY,https://lichess.org/Sku3bhOY#18,r2qk2r/2p1bppp/p1p1bn2/3p2B1/3P4/2N2N2/PPP2PPP/R2Q1RK1 w kq - 2 10,f8e7,0,203,C00,French Defense: Queen's Knight,White,1.0
https://lichess.org/Sku3bhOY,https://lichess.org/Sku3bhOY#19,r2qk2r/2p1bppp/p1p1bn2/3pN1B1/3P4/2N5/PPP2PPP/R2Q1RK1 b kq - 3 10,f3e5,25,107,C00,French Defense: Queen's Knight,White,1.0
https://lichess.org/Sku3bhOY,https://lichess.org/Sku3bhOY#20,r2qk2r/2p1bpp1/p1p1bn1p/3pN1B1/3P4/2N5/PPP2PPP/R2Q1RK1 w kq - 0 11,h7h6,50,159,C00,French Defense: Queen's Knight,White,1.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,0,27,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#2,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,c7c5,100,35,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,g1f3,100,31,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#4,rnbqkbnr/1p1ppppp/p7/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,a7a6,100,54,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#5,rnbqkbnr/1p1ppppp/p7/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,d2d4,75,23,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#6,rnbqkbnr/1p1ppppp/p7/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,c5d4,100,21,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#7,rnbqkbnr/1p1ppppp/p7/8/3QP3/5N2/PPP2PPP/RNB1KB1R b KQkq - 0 4,d1d4,100,17,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#8,r1bqkbnr/1p1ppppp/p1n5/8/3QP3/5N2/PPP2PPP/RNB1KB1R w KQkq - 1 5,b8c6,75,61,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#9,r1bqkbnr/1p1ppppp/p1n5/8/4P3/5N2/PPP2PPP/RNBQKB1R b KQkq - 2 5,d4d1,50,-11,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#10,r1bqkbnr/3ppppp/p1n5/1p6/4P3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 6,b7b5,0,104,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#11,r1bqkbnr/3ppppp/p1n5/1p6/4P3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 1 6,b1c3,0,-18,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#12,r2qkbnr/1b1ppppp/p1n5/1p6/4P3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 2 7,c8b7,0,129,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#13,r2qkbnr/1b1ppppp/p1n5/1p6/4P3/P1N2N2/1PP2PPP/R1BQKB1R b KQkq - 0 7,a2a3,0,-38,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#14,r2qkb1r/1b1ppppp/p1n2n2/1p6/4P3/P1N2N2/1PP2PPP/R1BQKB1R w KQkq - 1 8,g8f6,50,34,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#15,r2qkb1r/1b1ppppp/p1n2n2/1p6/4P3/P1NB1N2/1PP2PPP/R1BQK2R b KQkq - 2 8,f1d3,50,-38,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#16,r2qkb1r/1b2pppp/p1np1n2/1p6/4P3/P1NB1N2/1PP2PPP/R1BQK2R w KQkq - 0 9,d7d6,25,55,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#17,r2qkb1r/1b2pppp/p1np1n2/1p6/4P3/P1NB1N2/1PP2PPP/R1BQ1RK1 b kq - 1 9,e1g1,50,-11,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#18,r2qkb1r/1b2pp1p/p1np1np1/1p6/4P3/P1NB1N2/1PP2PPP/R1BQ1RK1 w kq - 0 10,g7g6,75,30,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#19,r2qkb1r/1b2pp1p/p1np1np1/1p4B1/4P3/P1NB1N2/1PP2PPP/R2Q1RK1 b kq - 1 10,c1g5,75,-19,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/6cNlFHvc,https://lichess.org/6cNlFHvc#20,r2qk2r/1b2ppbp/p1np1np1/1p4B1/4P3/P1NB1N2/1PP2PPP/R2Q1RK1 w kq - 2 11,f8g7,100,3,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",White,0.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,100,27,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#2,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,100,29,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,g1f3,100,38,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#4,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,b8c6,100,25,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#5,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,f1b5,100,28,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#6,r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,a7a6,100,33,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#7,r1bqkbnr/1ppp1ppp/p1B5/4p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 4,b5c6,75,-2,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#8,r1bqkbnr/1pp2ppp/p1p5/4p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5,d7c6,100,-1,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#9,r1bqkbnr/1pp2ppp/p1p5/4N3/4P3/8/PPPP1PPP/RNBQK2R b KQkq - 0 5,f3e5,75,-50,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#10,r1b1kbnr/1pp2ppp/p1p5/4N3/3qP3/8/PPPP1PPP/RNBQK2R w KQkq - 1 6,d8d4,100,-56,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#11,r1b1kbnr/1pp2ppp/p1p5/8/3qP3/5N2/PPPP1PPP/RNBQK2R b KQkq - 2 6,e5f3,100,-53,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#12,r1b1kbnr/1pp2ppp/p1p5/8/4q3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 7,d4e4,100,-57,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#13,r1b1kbnr/1pp2ppp/p1p5/8/4q3/5N2/PPPPQPPP/RNB1K2R b KQkq - 1 7,d1e2,100,-70,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#14,r1b1kbnr/1pp2ppp/p1p5/8/8/5N2/PPPPqPPP/RNB1K2R w KQkq - 0 8,e4e2,100,-75,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#15,r1b1kbnr/1pp2ppp/p1p5/8/8/5N2/PPPPKPPP/RNB4R b kq - 0 8,e1e2,100,-74,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#16,r3kbnr/1pp2ppp/p1p1b3/8/8/5N2/PPPPKPPP/RNB4R w kq - 1 9,c8e6,50,-20,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#17,r3kbnr/1pp2ppp/p1p1b3/8/8/2N2N2/PPPPKPPP/R1B4R b kq - 2 9,b1c3,75,-60,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#18,r3kb1r/1pp2ppp/p1p1bn2/8/8/2N2N2/PPPPKPPP/R1B4R w kq - 3 10,g8f6,75,-13,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#19,r3kb1r/1pp2ppp/p1p1bn2/8/8/2NP1N2/PPP1KPPP/R1B4R b kq - 0 10,d2d3,100,-37,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/NnKHewaP,https://lichess.org/NnKHewaP#20,r3k2r/1pp2ppp/p1p1bn2/8/1b6/2NP1N2/PPP1KPPP/R1B4R w kq - 1 11,f8b4,50,16,C68,Ruy Lopez: Exchange Variation,Black,1.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#1,rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1,f2f4,75,-32,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#2,rnbqkbnr/ppp1pppp/8/3p4/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2,d7d5,100,-27,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#3,rnbqkbnr/ppp1pppp/8/3p4/5P2/3P4/PPP1P1PP/RNBQKBNR b KQkq - 0 2,d2d3,100,-24,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#4,rnbqkbnr/ppp1p1pp/8/3p1p2/5P2/3P4/PPP1P1PP/RNBQKBNR w KQkq - 0 3,f7f5,50,36,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#5,rnbqkbnr/ppp1p1pp/8/3p1p2/5P2/2PP4/PP2P1PP/RNBQKBNR b KQkq - 0 3,c2c3,50,-25,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#6,rnbqkb1r/ppp1p1pp/5n2/3p1p2/5P2/2PP4/PP2P1PP/RNBQKBNR w KQkq - 1 4,g8f6,50,27,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#7,rnbqkb1r/ppp1p1pp/5n2/3p1p2/5P2/2PP2P1/PP2P2P/RNBQKBNR b KQkq - 0 4,g2g3,0,-472,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#8,rnbqkb1r/ppp1p2p/5np1/3p1p2/5P2/2PP2P1/PP2P2P/RNBQKBNR w KQkq - 0 5,g7g6,0,29,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#9,rnbqkb1r/ppp1p2p/5np1/3p1p2/5P2/2PP2PN/PP2P2P/RNBQKB1R b KQkq - 1 5,g1h3,75,-21,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#10,rnbqk2r/ppp1p1bp/5np1/3p1p2/5P2/2PP2PN/PP2P2P/RNBQKB1R w KQkq - 2 6,f8g7,100,-5,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#11,rnbqk2r/ppp1p1bp/5np1/3p1p2/5P2/2PP2P1/PP2PN1P/RNBQKB1R b KQkq - 3 6,h3f2,75,-42,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#12,rnbq1rk1/ppp1p1bp/5np1/3p1p2/5P2/2PP2P1/PP2PN1P/RNBQKB1R w KQ - 4 7,e8g8,75,4,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#13,rnbq1rk1/ppp1p1bp/5np1/3p1p2/5P2/2PP2P1/PP2PNBP/RNBQK2R b KQ - 5 7,f1g2,50,-54,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#14,rnbq1rk1/pp2p1bp/2p2np1/3p1p2/5P2/2PP2P1/PP2PNBP/RNBQK2R w KQ - 0 8,c7c6,50,21,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#15,rnbq1rk1/pp2p1bp/2p2np1/3p1p2/P4P2/2PP2P1/1P2PNBP/RNBQK2R b KQ - 0 8,a2a4,25,-59,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#16,rnbq1rk1/pp4bp/2p1pnp1/3p1p2/P4P2/2PP2P1/1P2PNBP/RNBQK2R w KQ - 0 9,e7e6,0,75,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#17,rnbq1rk1/pp4bp/2p1pnp1/3p1p2/P4P2/2PP2P1/1P2PNBP/RNBQ1RK1 b - - 1 9,e1g1,25,-4,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#18,r1bq1rk1/pp1n2bp/2p1pnp1/3p1p2/P4P2/2PP2P1/1P2PNBP/RNBQ1RK1 w - - 2 10,b8d7,100,17,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#19,r1bq1rk1/pp1n2bp/2p1pnp1/3p1p2/P4P2/2PP2P1/1PQ1PNBP/RNB2RK1 b - - 3 10,d1c2,75,-20,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/rwbwNQRE,https://lichess.org/rwbwNQRE#20,r1bq1rk1/p2n2bp/1pp1pnp1/3p1p2/P4P2/2PP2P1/1PQ1PNBP/RNB2RK1 w - - 0 11,b7b6,50,37,A03,Bird Opening: Dutch Variation,Black,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,100,27,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#2,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,c7c5,100,35,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#3,rnbqkbnr/pp1ppppp/8/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,b1c3,100,23,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#4,rnbqkbnr/pp2pppp/3p4/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3,d7d6,100,32,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#5,rnbqkbnr/pp2pppp/3p4/2p5/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 3,d2d4,75,2,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#6,rnbqkbnr/pp2pppp/3p4/8/3pP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,c5d4,100,-4,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#7,rnbqkbnr/pp2pppp/3p4/8/3QP3/2N5/PPP2PPP/R1B1KBNR b KQkq - 0 4,d1d4,100,6,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#8,rnbqkb1r/pp2pppp/3p1n2/8/3QP3/2N5/PPP2PPP/R1B1KBNR w KQkq - 1 5,g8f6,100,24,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#9,rnbqkb1r/pp2pppp/3p1n2/8/3QP3/2N2N2/PPP2PPP/R1B1KB1R b KQkq - 2 5,g1f3,100,1,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#10,rnbqkb1r/pp2pp1p/3p1np1/8/3QP3/2N2N2/PPP2PPP/R1B1KB1R w KQkq - 0 6,g7g6,25,94,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#11,rnbqkb1r/pp2pp1p/3p1np1/6B1/3QP3/2N2N2/PPP2PPP/R3KB1R b KQkq - 1 6,c1g5,50,24,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#12,rnbqk2r/pp2ppbp/3p1np1/6B1/3QP3/2N2N2/PPP2PPP/R3KB1R w KQkq - 2 7,f8g7,75,70,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#13,rnbqk2r/pp2ppbp/3p1np1/1B4B1/3QP3/2N2N2/PPP2PPP/R3K2R b KQkq - 3 7,f1b5,75,32,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#14,rn1qk2r/pp1bppbp/3p1np1/1B4B1/3QP3/2N2N2/PPP2PPP/R3K2R w KQkq - 4 8,c8d7,100,40,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#15,rn1qk2r/pp1Bppbp/3p1np1/6B1/3QP3/2N2N2/PPP2PPP/R3K2R b KQkq - 0 8,b5d7,100,17,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#16,rn2k2r/pp1qppbp/3p1np1/6B1/3QP3/2N2N2/PPP2PPP/R3K2R w KQkq - 0 9,d8d7,100,11,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#17,rn2k2r/pp1qppbp/3p1np1/6B1/4P3/2N2N2/PPPQ1PPP/R3K2R b KQkq - 1 9,d4d2,75,-19,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#18,rn3rk1/pp1qppbp/3p1np1/6B1/4P3/2N2N2/PPPQ1PPP/R3K2R w KQ - 2 10,e8g8,50,39,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#19,rn3rk1/pp1qppbp/3p1np1/6B1/4P3/2N2N2/PPPQ1PPP/R4RK1 b - - 3 10,e1g1,75,1,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/grAhoR8W,https://lichess.org/grAhoR8W#20,r4rk1/pp1qppbp/2np1np1/6B1/4P3/2N2N2/PPPQ1PPP/R4RK1 w - - 4 11,b8c6,0,279,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,0,27,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#2,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,c7c5,100,35,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#3,rnbqkbnr/pp1ppppp/8/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,b1c3,100,23,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#4,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3,e7e6,100,42,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#5,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 3,g1f3,100,36,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#6,rnbqkbnr/pp3ppp/4p3/2pp4/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,d7d5,75,68,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#7,rnbqkbnr/pp3ppp/4p3/2pP4/8/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 0 4,e4d5,100,71,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#8,rnbqkbnr/pp3ppp/8/2pp4/8/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 5,e6d5,100,73,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#9,rnbqkbnr/pp3ppp/8/2pp4/3P4/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 5,d2d4,75,30,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#10,rnbqkb1r/pp3ppp/5n2/2pp4/3P4/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 1 6,g8f6,75,78,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#11,rnbqkb1r/pp3ppp/5n2/1Bpp4/3P4/2N2N2/PPP2PPP/R1BQK2R b KQkq - 2 6,f1b5,100,81,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#12,r1bqkb1r/pp1n1ppp/5n2/1Bpp4/3P4/2N2N2/PPP2PPP/R1BQK2R w KQkq - 3 7,b8d7,0,200,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#13,r1bqkb1r/pp1n1ppp/5n2/1BPp4/8/2N2N2/PPP2PPP/R1BQK2R b KQkq - 0 7,d4c5,25,116,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#14,r1bqkb1r/1p1n1ppp/p4n2/1BPp4/8/2N2N2/PPP2PPP/R1BQK2R w KQkq - 0 8,a7a6,75,157,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#15,r1bqkb1r/1p1B1ppp/p4n2/2Pp4/8/2N2N2/PPP2PPP/R1BQK2R b KQkq - 0 8,b5d7,100,161,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#16,r1b1kb1r/1p1q1ppp/p4n2/2Pp4/8/2N2N2/PPP2PPP/R1BQK2R w KQkq - 0 9,d8d7,25,258,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#17,r1b1kb1r/1p1q1ppp/p4n2/2Pp2B1/8/2N2N2/PPP2PPP/R2QK2R b KQkq - 1 9,c1g5,0,78,B23,Sicilian Defense: Closed,White,0.0
https://lichess.org/p1GdF9Hu,https://lichess.org/p1GdF9Hu#18,r1b1k2r/1p1q1ppp/p4n2/2bp2B1/8/2N2N2/PPP2PPP/R2QK2R w KQkq - 0 10,f8c5,0,210,B23,Sicilian Defense: Closed,White,0.0
